count,mean,pct100,pct25,pct50,pct75,time,zoneIds
3,6.39,10.36,4.41,5.16,7.76,2019-07-15,[36505]
14,5.48,10.4,1.62,7.3,8.58,2019-07-16,[36505]
21,19.52,97.0,2.6,5.2,21.56,2019-07-17,[36505]
2,11.28,14.25,9.8,11.28,12.76,2019-07-18,[36505]
1,2.94,2.94,2.94,2.94,2.94,2019-07-19,[36505]
0,,,,0.0,,2019-07-20,[36505]
0,,,,0.0,,2019-07-21,[36505]
37,6.4,36.38,2.57,5.17,7.82,2019-07-22,[36505]
2,1.98,3.27,1.34,1.98,2.62,2019-07-23,[36505]
5,14.36,28.61,6.2,7.81,23.99,2019-07-24,[36505]
6,1.62,3.66,0.66,1.56,2.09,2019-07-25,[36505]
4,11.15,35.92,1.6,4.06,13.61,2019-07-26,[36505]
1,0.35,0.35,0.35,0.35,0.35,2019-07-27,[36505]
5,10.75,18.78,6.83,7.78,13.59,2019-07-28,[36505]
11,21.86,56.76,3.68,9.43,45.08,2019-07-29,[36505]
1,15.06,15.06,15.06,15.06,15.06,2019-07-30,[36505]
1,10.93,10.93,10.93,10.93,10.93,2019-07-31,[36505]
0,,,,0.0,,2019-08-01,[36505]
0,,,,0.0,,2019-08-02,[36505]
0,,,,0.0,,2019-08-03,[36505]
2,1.52,2.07,1.25,1.52,1.79,2019-08-04,[36505]
1,11.29,11.29,11.29,11.29,11.29,2019-08-05,[36505]
0,,,,0.0,,2019-08-06,[36505]
7,31.47,85.94,16.4,28.09,33.63,2019-08-07,[36505]
33,11.42,89.39,1.57,4.05,6.73,2019-08-08,[36505]
0,,,,0.0,,2019-08-09,[36505]
1,7.75,7.75,7.75,7.75,7.75,2019-08-10,[36505]
4,6.48,22.38,0.96,1.42,6.93,2019-08-11,[36505]
11,5.51,44.3,0.87,1.45,2.82,2019-08-12,[36505]
4,2.79,6.25,0.97,2.08,3.9,2019-08-13,[36505]
7,15.9,53.55,3.62,9.87,19.8,2019-08-14,[36505]
5,4.89,7.31,2.63,6.27,6.76,2019-08-15,[36505]
22,23.32,157.05,6.73,11.46,21.07,2019-08-16,[36505]
1,5.73,5.73,5.73,5.73,5.73,2019-08-17,[36505]
3,9.8,26.92,1.23,1.46,14.19,2019-08-18,[36505]
6,11.73,38.59,3.12,9.34,11.35,2019-08-19,[36505]
3,4.07,7.36,2.42,3.68,5.52,2019-08-20,[36505]
16,4.45,18.23,1.41,3.1,6.23,2019-08-21,[36505]
0,,,,0.0,,2019-08-22,[36505]
4,4.65,8.94,2.66,4.4,6.4,2019-08-23,[36505]
2,3.86,6.68,2.45,3.86,5.27,2019-08-24,[36505]
15,6.35,31.25,2.59,4.64,7.31,2019-08-25,[36505]
2,1.86,2.13,1.73,1.86,2.0,2019-08-26,[36505]
0,,,,0.0,,2019-08-27,[36505]
10,20.7,119.11,2.34,3.38,15.26,2019-08-28,[36505]
18,39.51,132.22,7.42,21.36,59.35,2019-08-29,[36505]
5,3.76,7.79,1.54,1.56,6.7,2019-08-30,[36505]
7,8.91,15.56,5.12,9.88,12.32,2019-08-31,[36505]
6,4.78,8.88,2.36,4.39,7.25,2019-09-01,[36505]
1,13.47,13.47,13.47,13.47,13.47,2019-09-02,[36505]
22,15.67,56.12,6.19,11.46,22.26,2019-09-03,[36505]
5,18.81,69.24,2.63,10.36,10.4,2019-09-04,[36505]
4,2.08,4.19,1.39,1.54,2.22,2019-09-05,[36505]
1,1.06,1.06,1.06,1.06,1.06,2019-09-06,[36505]
0,,,,0.0,,2019-09-07,[36505]
2,5.48,9.89,3.27,5.48,7.68,2019-09-08,[36505]
0,,,,0.0,,2019-09-09,[36505]
29,11.17,64.39,2.1,5.26,16.3,2019-09-10,[36505]
5,8.34,18.23,2.63,3.14,15.61,2019-09-11,[36505]
1,0.69,0.69,0.69,0.69,0.69,2019-09-12,[36505]
2,1.28,1.54,1.15,1.28,1.41,2019-09-13,[36505]
1,1.73,1.73,1.73,1.73,1.73,2019-09-14,[36505]
2,18.49,35.05,10.21,18.49,26.77,2019-09-15,[36505]
0,,,,0.0,,2019-09-16,[36505]
0,,,,0.0,,2019-09-17,[36505]
1,6.78,6.78,6.78,6.78,6.78,2019-09-18,[36505]
6,2.76,5.94,1.54,2.42,3.66,2019-09-19,[36505]
6,6.5,12.47,2.48,5.44,10.8,2019-09-20,[36505]
0,,,,0.0,,2019-09-21,[36505]
3,12.61,21.61,8.11,9.44,15.52,2019-09-22,[36505]
3,3.68,9.36,0.84,1.02,5.19,2019-09-23,[36505]
