count,mean,pct100,pct25,pct50,pct75,time,zoneIds
6,2.3,6.74,0.92,1.44,2.42,2019-07-05,[36517]
3,3.78,6.6,2.37,2.59,4.6,2019-07-06,[36517]
9,11.87,95.05,0.78,1.02,1.74,2019-07-07,[36517]
38,7.31,79.55,0.69,1.5,4.5,2019-07-08,[36517]
6,0.84,2.2,0.43,0.72,0.77,2019-07-09,[36517]
22,3.87,17.72,1.02,1.54,4.55,2019-07-10,[36517]
2,0.68,1.29,0.38,0.68,0.98,2019-07-11,[36517]
11,2.01,14.47,0.54,0.77,1.25,2019-07-12,[36517]
10,4.34,29.63,0.43,1.18,2.76,2019-07-13,[36517]
22,4.46,24.04,1.47,2.2,5.71,2019-07-14,[36517]
36,19.02,148.72,1.95,6.78,18.06,2019-07-15,[36517]
8,2.54,8.78,0.62,0.99,3.29,2019-07-16,[36517]
22,3.65,14.53,0.65,1.72,5.6,2019-07-17,[36517]
11,2.66,8.64,0.69,1.56,3.68,2019-07-18,[36517]
16,9.32,100.84,0.58,1.46,2.34,2019-07-19,[36517]
15,13.19,44.92,1.86,4.1,23.44,2019-07-20,[36517]
38,10.21,73.44,1.19,3.39,13.53,2019-07-21,[36517]
87,7.91,70.04,1.16,2.33,8.26,2019-07-22,[36517]
5,1.19,2.42,0.77,0.86,1.25,2019-07-23,[36517]
9,30.4,246.57,0.54,2.13,5.77,2019-07-24,[36517]
34,49.28,1100.83,1.01,2.47,12.83,2019-07-25,[36517]
9,206.73,1474.01,1.16,37.6,53.18,2019-07-26,[36517]
5,2.57,10.68,0.19,0.75,1.13,2019-07-27,[36517]
5,0.68,1.87,0.3,0.53,0.62,2019-07-28,[36517]
0,,,,0.0,,2019-07-29,[36517]
0,,,,0.0,,2019-07-30,[36517]
0,,,,0.0,,2019-07-31,[36517]
0,,,,0.0,,2019-08-01,[36517]
0,,,,0.0,,2019-08-02,[36517]
0,,,,0.0,,2019-08-03,[36517]
0,,,,0.0,,2019-08-04,[36517]
0,,,,0.0,,2019-08-05,[36517]
3,0.67,1.27,0.38,0.73,1.0,2019-08-06,[36517]
1,0.1,0.1,0.1,0.1,0.1,2019-08-07,[36517]
20,18.45,251.92,0.38,2.08,7.66,2019-08-08,[36517]
14,5.92,36.71,0.83,1.46,4.2,2019-08-09,[36517]
5,1.06,2.09,0.48,1.17,1.18,2019-08-10,[36517]
17,2.82,9.45,1.06,1.58,3.82,2019-08-11,[36517]
25,9.2,69.85,1.41,4.1,11.43,2019-08-12,[36517]
0,,,,0.0,,2019-08-13,[36517]
16,4.14,19.33,0.73,1.77,4.07,2019-08-14,[36517]
9,0.91,2.56,0.16,0.75,1.58,2019-08-15,[36517]
23,2.8,34.41,0.37,0.54,1.25,2019-08-16,[36517]
17,9.93,65.53,0.7,1.9,11.97,2019-08-17,[36517]
6,10.69,29.53,4.72,7.01,12.04,2019-08-18,[36517]
19,7.04,41.68,0.82,2.1,7.02,2019-08-19,[36517]
11,1.89,10.65,0.52,0.86,1.8,2019-08-20,[36517]
4,5.37,17.45,1.1,1.47,5.74,2019-08-21,[36517]
0,,,,0.0,,2019-08-22,[36517]
9,0.97,2.37,0.44,0.72,1.16,2019-08-23,[36517]
2,7.0,13.2,3.9,7.0,10.1,2019-08-24,[36517]
36,5.06,30.76,1.06,2.38,5.54,2019-08-25,[36517]
10,32.48,207.43,0.71,1.36,7.85,2019-08-26,[36517]
2,1.34,1.97,1.03,1.34,1.66,2019-08-27,[36517]
12,3.62,17.13,0.86,1.89,3.21,2019-08-28,[36517]
4,1.27,2.37,0.8,1.31,1.78,2019-08-29,[36517]
3,0.86,1.41,0.59,0.64,1.02,2019-08-30,[36517]
15,10.08,44.95,0.94,4.99,8.52,2019-08-31,[36517]
4,9.83,33.34,1.56,2.92,11.19,2019-09-01,[36517]
7,5.96,21.86,1.23,2.17,7.27,2019-09-02,[36517]
33,8.8,46.21,0.96,3.81,10.71,2019-09-03,[36517]
1,3.65,3.65,3.65,3.65,3.65,2019-09-04,[36517]
4,87.9,174.88,53.63,70.68,104.95,2019-09-05,[36517]
3,6.43,12.17,3.56,4.59,8.38,2019-09-06,[36517]
0,,,,0.0,,2019-09-07,[36517]
2,2.47,4.7,1.36,2.47,3.59,2019-09-08,[36517]
6,1.59,5.6,0.47,0.58,1.74,2019-09-09,[36517]
18,2.84,10.62,0.64,1.83,3.16,2019-09-10,[36517]
1,0.75,0.75,0.75,0.75,0.75,2019-09-11,[36517]
9,0.92,2.22,0.53,0.72,1.38,2019-09-12,[36517]
45,8.74,67.12,0.91,1.55,7.53,2019-09-13,[36517]
5,1.67,2.04,1.28,1.88,1.91,2019-09-14,[36517]
35,24.92,190.03,0.82,2.61,22.37,2019-09-15,[36517]
2,1.06,1.2,1.0,1.06,1.13,2019-09-16,[36517]
12,36.18,420.18,0.64,1.02,1.52,2019-09-17,[36517]
10,0.97,2.92,0.39,0.74,0.93,2019-09-18,[36517]
16,12.68,80.1,0.61,1.17,5.39,2019-09-19,[36517]
12,1.57,6.17,0.55,0.86,1.19,2019-09-20,[36517]
7,2.85,8.17,0.55,1.26,4.49,2019-09-21,[36517]
22,10.76,59.5,0.7,1.77,13.51,2019-09-22,[36517]
13,2.2,7.38,0.36,0.98,3.17,2019-09-23,[36517]
52,48.61,2181.32,0.78,2.0,5.61,2019-09-24,[36517]
9,0.98,2.57,0.33,0.76,1.27,2019-09-25,[36517]
3,3.26,5.37,2.2,3.68,4.53,2019-09-26,[36517]
4,7.78,27.97,1.07,1.11,7.82,2019-09-27,[36517]
0,,,,0.0,,2019-09-28,[36517]
0,,,,0.0,,2019-09-29,[36517]
58,51.87,587.52,2.08,17.77,42.12,2019-09-30,[36517]
3,4.58,12.1,0.82,1.04,6.57,2019-10-01,[36517]
0,,,,0.0,,2019-10-02,[36517]
0,,,,0.0,,2019-10-03,[36517]
0,,,,0.0,,2019-10-04,[36517]
0,,,,0.0,,2019-10-05,[36517]
0,,,,0.0,,2019-10-06,[36517]
3,3.18,4.14,2.7,3.25,3.7,2019-10-07,[36517]
57,42.13,292.38,4.22,18.65,42.18,2019-10-08,[36517]
0,,,,0.0,,2019-10-09,[36517]
0,,,,0.0,,2019-10-10,[36517]
7,3.29,11.66,1.52,1.89,3.15,2019-10-11,[36517]
0,,,,0.0,,2019-10-12,[36517]
5,1.17,2.06,1.09,1.13,1.28,2019-10-13,[36517]
0,,,,0.0,,2019-10-14,[36517]
13,4.26,13.94,1.59,2.41,5.77,2019-10-15,[36517]
11,4.36,15.95,0.74,2.64,5.14,2019-10-16,[36517]
6,2.78,11.83,0.56,0.88,2.15,2019-10-17,[36517]
59,40.0,1456.44,1.38,3.67,13.17,2019-10-18,[36517]
3,0.98,1.74,0.6,0.85,1.3,2019-10-19,[36517]
5,5.36,17.28,0.76,1.61,6.49,2019-10-20,[36517]
14,6.69,42.19,0.62,1.81,4.52,2019-10-21,[36517]
15,2.31,11.5,0.5,1.53,2.9,2019-10-22,[36517]
5,4.6,11.93,0.36,1.97,8.57,2019-10-23,[36517]
17,16.11,177.85,1.6,2.34,7.27,2019-10-24,[36517]
5,18.0,45.24,7.74,17.2,18.8,2019-10-25,[36517]
31,7.85,43.91,1.02,2.78,9.35,2019-10-26,[36517]
14,7.02,49.36,0.85,2.64,4.44,2019-10-27,[36517]
0,,,,0.0,,2019-10-28,[36517]
3,21.43,60.42,1.94,2.12,31.27,2019-10-29,[36517]
22,4.35,28.92,0.96,1.94,5.44,2019-10-30,[36517]
234,16.1,403.67,1.78,6.24,16.21,2019-10-31,[36517]
7,6.42,16.16,1.52,4.81,10.4,2019-11-01,[36517]
9,64.79,490.11,1.06,6.09,33.44,2019-11-02,[36517]
0,,,,0.0,,2019-11-03,[36517]
0,,,,0.0,,2019-11-04,[36517]
0,,,,0.0,,2019-11-05,[36517]
0,,,,0.0,,2019-11-06,[36517]
0,,,,0.0,,2019-11-07,[36517]
0,,,,0.0,,2019-11-08,[36517]
0,,,,0.0,,2019-11-09,[36517]
0,,,,0.0,,2019-11-10,[36517]
0,,,,0.0,,2019-11-11,[36517]
0,,,,0.0,,2019-11-12,[36517]
0,,,,0.0,,2019-11-13,[36517]
0,,,,0.0,,2019-11-14,[36517]
0,,,,0.0,,2019-11-15,[36517]
0,,,,0.0,,2019-11-16,[36517]
0,,,,0.0,,2019-11-17,[36517]
0,,,,0.0,,2019-11-18,[36517]
0,,,,0.0,,2019-11-19,[36517]
0,,,,0.0,,2019-11-20,[36517]
0,,,,0.0,,2019-11-21,[36517]
17,13.72,59.33,3.86,8.85,17.13,2019-11-22,[36517]
8,9.38,43.77,1.86,2.86,7.75,2019-11-23,[36517]
1,4.38,4.38,4.38,4.38,4.38,2019-11-24,[36517]
1,2.03,2.03,2.03,2.03,2.03,2019-11-25,[36517]
0,,,,0.0,,2019-11-26,[36517]
0,,,,0.0,,2019-11-27,[36517]
1,1.89,1.89,1.89,1.89,1.89,2019-11-28,[36517]
3,10.76,30.2,1.04,1.24,15.72,2019-11-29,[36517]
3,9.43,26.64,0.82,0.88,13.76,2019-11-30,[36517]
12,12.02,103.3,2.57,3.02,4.04,2019-12-01,[36517]
3,4.11,6.54,2.9,3.83,5.18,2019-12-02,[36517]
2,11.0,21.94,5.53,11.0,16.47,2019-12-03,[36517]
2,23.76,45.48,12.89,23.76,34.62,2019-12-04,[36517]
0,,,,0.0,,2019-12-05,[36517]
0,,,,0.0,,2019-12-06,[36517]
0,,,,0.0,,2019-12-07,[36517]
0,,,,0.0,,2019-12-08,[36517]
0,,,,0.0,,2019-12-09,[36517]
0,,,,0.0,,2019-12-10,[36517]
0,,,,0.0,,2019-12-11,[36517]
0,,,,0.0,,2019-12-12,[36517]
0,,,,0.0,,2019-12-13,[36517]
0,,,,0.0,,2019-12-14,[36517]
0,,,,0.0,,2019-12-15,[36517]
0,,,,0.0,,2019-12-16,[36517]
0,,,,0.0,,2019-12-17,[36517]
0,,,,0.0,,2019-12-18,[36517]
0,,,,0.0,,2019-12-19,[36517]
0,,,,0.0,,2019-12-20,[36517]
0,,,,0.0,,2019-12-21,[36517]
0,,,,0.0,,2019-12-22,[36517]
0,,,,0.0,,2019-12-23,[36517]
0,,,,0.0,,2019-12-24,[36517]
0,,,,0.0,,2019-12-25,[36517]
0,,,,0.0,,2019-12-26,[36517]
0,,,,0.0,,2019-12-27,[36517]
0,,,,0.0,,2019-12-28,[36517]
0,,,,0.0,,2019-12-29,[36517]
0,,,,0.0,,2019-12-30,[36517]
0,,,,0.0,,2019-12-31,[36517]
0,,,,0.0,,2020-01-01,[36517]
0,,,,0.0,,2020-01-02,[36517]
0,,,,0.0,,2020-01-03,[36517]
0,,,,0.0,,2020-01-04,[36517]
0,,,,0.0,,2020-01-05,[36517]
0,,,,0.0,,2020-01-06,[36517]
0,,,,0.0,,2020-01-07,[36517]
0,,,,0.0,,2020-01-08,[36517]
0,,,,0.0,,2020-01-09,[36517]
0,,,,0.0,,2020-01-10,[36517]
0,,,,0.0,,2020-01-11,[36517]
0,,,,0.0,,2020-01-12,[36517]
