count,mean,pct100,pct25,pct50,pct75,time,zoneIds
357,6.71,344.93,1.07,2.77,6.26,2019-02-20,[42702]
33,4.36,31.76,0.79,1.8,4.65,2019-02-21,[42702]
6,1.28,3.48,0.46,0.82,1.83,2019-02-22,[42702]
0,,,,0.0,,2019-02-23,[42702]
0,,,,0.0,,2019-02-24,[42702]
80,2.36,18.24,0.52,1.56,3.15,2019-02-25,[42702]
41,11.8,130.62,1.06,4.62,9.64,2019-02-26,[42702]
0,,,,0.0,,2019-02-27,[42702]
1,1.54,1.54,1.54,1.54,1.54,2019-02-28,[42702]
183,7.16,171.65,1.06,2.64,6.7,2019-03-01,[42702]
642,11.01,572.85,1.54,3.66,9.38,2019-03-02,[42702]
67,17.85,193.41,1.54,4.18,13.06,2019-03-03,[42702]
0,,,,0.0,,2019-03-04,[42702]
0,,,,0.0,,2019-03-05,[42702]
0,,,,0.0,,2019-03-06,[42702]
0,,,,0.0,,2019-03-07,[42702]
0,,,,0.0,,2019-03-08,[42702]
0,,,,0.0,,2019-03-09,[42702]
0,,,,0.0,,2019-03-10,[42702]
1,0.84,0.84,0.84,0.84,0.84,2019-03-11,[42702]
0,,,,0.0,,2019-03-12,[42702]
0,,,,0.0,,2019-03-13,[42702]
0,,,,0.0,,2019-03-14,[42702]
0,,,,0.0,,2019-03-15,[42702]
0,,,,0.0,,2019-03-16,[42702]
0,,,,0.0,,2019-03-17,[42702]
0,,,,0.0,,2019-03-18,[42702]
0,,,,0.0,,2019-03-19,[42702]
22,4.6,24.94,1.3,2.07,3.41,2019-03-20,[42702]
69,8.46,169.64,1.73,3.41,6.81,2019-03-21,[42702]
48,5.78,21.25,2.46,4.47,8.45,2019-03-22,[42702]
11,3.32,6.28,0.7,4.1,5.43,2019-03-23,[42702]
211,19.22,341.51,1.94,4.74,15.64,2019-03-24,[42702]
15,2.16,5.93,0.96,1.58,3.18,2019-03-25,[42702]
32,6.68,69.64,1.67,3.14,6.36,2019-03-26,[42702]
53,14.31,188.79,2.06,4.18,10.98,2019-03-27,[42702]
57,7.73,49.91,1.58,4.52,8.23,2019-03-28,[42702]
224,13.37,257.65,1.58,4.2,14.71,2019-03-29,[42702]
299,7.65,141.98,1.57,3.14,8.32,2019-03-30,[42702]
346,6.0,504.44,1.06,2.06,3.67,2019-03-31,[42702]
53,8.91,55.25,2.62,4.63,8.85,2019-04-01,[42702]
31,10.08,117.0,1.74,3.63,4.96,2019-04-02,[42702]
17,6.07,21.35,1.58,3.42,10.9,2019-04-03,[42702]
205,12.03,216.99,2.03,4.65,10.39,2019-04-04,[42702]
