count,mean,pct100,pct25,pct50,pct75,time,zoneIds
0,,,,0.0,,2019-08-04,[36515]
0,,,,0.0,,2019-08-05,[36515]
4,2.04,7.44,0.21,0.34,2.18,2019-08-06,[36515]
14,81.87,524.97,7.05,21.38,55.63,2019-08-07,[36515]
18,1.31,2.41,0.87,1.4,1.83,2019-08-08,[36515]
29,47.99,586.09,2.03,5.72,17.62,2019-08-09,[36515]
27,11.05,30.2,3.1,9.32,15.36,2019-08-10,[36515]
9,1.04,2.78,0.44,0.92,1.13,2019-08-11,[36515]
36,23.89,178.99,1.04,2.99,23.96,2019-08-12,[36515]
8,8.86,62.84,0.29,1.01,2.24,2019-08-13,[36515]
82,16.06,235.45,1.64,4.15,13.66,2019-08-14,[36515]
78,12.11,222.14,0.88,2.37,7.53,2019-08-15,[36515]
42,4.58,30.16,0.67,1.16,4.48,2019-08-16,[36515]
23,40.9,495.64,1.25,2.59,13.98,2019-08-17,[36515]
130,31.84,828.43,1.92,8.3,24.39,2019-08-18,[36515]
41,18.62,244.56,1.06,2.56,14.08,2019-08-19,[36515]
22,21.68,328.59,0.98,2.13,5.24,2019-08-20,[36515]
20,6.58,31.76,1.55,2.72,7.71,2019-08-21,[36515]
7,0.99,2.92,0.26,0.97,1.22,2019-08-22,[36515]
7,1.84,5.13,0.76,1.14,2.36,2019-08-23,[36515]
2,1.84,3.11,1.2,1.84,2.48,2019-08-24,[36515]
18,1.79,6.25,0.84,1.42,2.09,2019-08-25,[36515]
17,72.7,347.29,1.44,15.78,34.84,2019-08-26,[36515]
14,21.21,250.26,0.58,1.56,5.44,2019-08-27,[36515]
19,7.04,25.29,2.0,5.69,10.66,2019-08-28,[36515]
24,2.25,9.47,0.74,1.26,3.03,2019-08-29,[36515]
46,11.21,104.46,1.1,2.2,10.55,2019-08-30,[36515]
62,12.28,81.13,1.84,5.34,13.04,2019-08-31,[36515]
16,21.42,159.58,0.69,1.46,4.02,2019-09-01,[36515]
9,10.79,47.41,1.53,3.61,6.74,2019-09-02,[36515]
110,36.6,590.97,1.56,3.82,17.2,2019-09-03,[36515]
23,4.08,36.36,0.82,1.15,2.32,2019-09-04,[36515]
43,21.53,190.94,1.09,2.4,17.54,2019-09-05,[36515]
47,6.01,42.61,1.85,2.91,5.52,2019-09-06,[36515]
5,12.0,27.01,1.79,13.92,17.17,2019-09-07,[36515]
12,3.83,23.65,1.38,2.02,3.28,2019-09-08,[36515]
28,22.54,224.17,1.47,3.55,15.92,2019-09-09,[36515]
56,4.31,43.44,1.03,2.07,3.86,2019-09-10,[36515]
140,74.32,1860.01,1.55,4.26,20.65,2019-09-11,[36515]
194,60.96,1503.53,3.1,10.26,30.56,2019-09-12,[36515]
66,37.49,666.05,2.57,7.22,28.35,2019-09-13,[36515]
12,5.38,18.44,1.55,3.03,6.88,2019-09-14,[36515]
48,7.79,66.17,1.11,3.69,8.33,2019-09-15,[36515]
12,8.86,41.18,0.92,4.03,13.24,2019-09-16,[36515]
57,44.16,1100.43,1.8,6.28,18.76,2019-09-17,[36515]
44,31.53,135.76,2.88,9.6,49.87,2019-09-18,[36515]
32,16.92,348.33,0.51,1.87,7.24,2019-09-19,[36515]
47,21.29,612.53,0.48,2.03,8.68,2019-09-20,[36515]
32,6.78,55.62,1.8,2.6,6.91,2019-09-21,[36515]
